customer_id,product_id,interaction_type,interaction_date,rating
CUST003142,PROD0002,clicked,2024-08-12,3
CUST001787,PROD0002,viewed,2025-10-29,4
CUST001101,PROD0012,clicked,2025-07-30,4
CUST003965,PROD0015,viewed,2024-02-20,4
CUST003302,PROD0009,clicked,2024-08-09,3
CUST003933,PROD0005,viewed,2025-01-10,3
CUST003671,PROD0019,viewed,2025-11-05,3
CUST000526,PROD0019,purchased,2025-09-10,4
CUST000849,PROD0019,clicked,2025-03-08,4
CUST002924,PROD0007,purchased,2025-11-10,4
CUST004126,PROD0007,purchased,2025-09-06,4
CUST001975,PROD0016,purchased,2024-11-30,4
CUST004416,PROD0025,purchased,2025-10-26,4
CUST003707,PROD0021,viewed,2024-04-04,1
CUST002163,PROD0023,viewed,2025-08-12,4
CUST000194,PROD0015,clicked,2024-03-19,1
CUST003613,PROD0017,viewed,2024-04-11,2
CUST000318,PROD0019,clicked,2025-01-18,3
CUST001831,PROD0023,viewed,2024-08-11,1
CUST003428,PROD0006,viewed,2025-05-01,1
CUST003654,PROD0004,viewed,2024-04-25,4
CUST001301,PROD0004,clicked,2025-06-23,2
CUST004907,PROD0024,clicked,2024-07-26,4
CUST003032,PROD0023,viewed,2025-02-28,4
CUST000997,PROD0005,viewed,2025-01-30,4
CUST000086,PROD0007,viewed,2024-12-27,2
CUST000678,PROD0008,purchased,2025-07-11,4
CUST004339,PROD0004,viewed,2024-12-21,3
CUST001141,PROD0024,viewed,2024-10-04,3
CUST001285,PROD0019,viewed,2024-03-02,1
CUST000148,PROD0010,clicked,2025-06-27,4
CUST004765,PROD0017,viewed,2025-08-18,4
CUST004301,PROD0011,purchased,2024-12-03,5
CUST002858,PROD0008,applied,2024-02-27,1
CUST003756,PROD0017,viewed,2024-01-26,1
CUST000361,PROD0002,clicked,2025-09-08,3
CUST003687,PROD0005,purchased,2025-04-08,4
CUST004357,PROD0017,clicked,2024-01-23,4
CUST004918,PROD0013,purchased,2024-05-15,5
CUST003539,PROD0022,viewed,2025-04-18,4
CUST000220,PROD0025,viewed,2025-08-14,4
CUST004163,PROD0006,clicked,2024-11-13,4
CUST004596,PROD0014,viewed,2024-05-25,4
CUST000131,PROD0011,viewed,2024-01-20,2
CUST003474,PROD0024,viewed,2025-05-28,4
CUST000980,PROD0017,viewed,2024-07-22,1
CUST000118,PROD0009,viewed,2024-08-03,4
CUST000975,PROD0013,viewed,2024-01-21,3
CUST001040,PROD0020,viewed,2025-07-17,4
CUST000463,PROD0013,clicked,2025-10-06,2
CUST000201,PROD0002,viewed,2025-01-04,4
CUST003946,PROD0003,purchased,2024-05-28,5
CUST002217,PROD0010,viewed,2024-11-23,2
CUST004482,PROD0019,viewed,2025-12-27,2
CUST003473,PROD0021,clicked,2024-02-23,2
CUST004455,PROD0001,viewed,2024-05-28,2
CUST002785,PROD0006,viewed,2025-07-17,4
CUST002787,PROD0021,applied,2024-08-14,3
CUST003331,PROD0009,viewed,2024-04-14,4
CUST003852,PROD0015,viewed,2024-11-04,1
CUST001889,PROD0005,viewed,2025-11-23,1
CUST000508,PROD0024,applied,2024-08-23,4
CUST000498,PROD0012,clicked,2025-09-27,4
CUST004508,PROD0020,purchased,2024-10-23,5
CUST003525,PROD0025,purchased,2024-04-25,5
CUST001965,PROD0021,purchased,2025-06-04,4
CUST004893,PROD0023,clicked,2024-11-17,3
CUST000970,PROD0021,clicked,2025-11-07,2
CUST002464,PROD0005,viewed,2025-03-26,4
CUST002465,PROD0006,viewed,2025-09-08,1
CUST001800,PROD0015,viewed,2024-07-28,4
CUST003435,PROD0014,clicked,2024-03-21,2
CUST003176,PROD0002,purchased,2025-06-21,4
CUST002290,PROD0010,clicked,2024-07-13,4
CUST003824,PROD0008,purchased,2024-04-10,4
CUST000813,PROD0022,clicked,2024-03-15,3
CUST002297,PROD0015,clicked,2024-05-02,4
CUST002294,PROD0013,viewed,2025-09-30,4
CUST003042,PROD0016,viewed,2025-03-18,2
CUST003931,PROD0014,clicked,2025-09-03,3
CUST002188,PROD0012,viewed,2024-11-28,1
CUST002182,PROD0018,applied,2025-07-20,4
CUST001403,PROD0021,viewed,2025-04-16,1
CUST004016,PROD0002,viewed,2024-03-08,2
CUST004452,PROD0023,viewed,2024-01-06,3
CUST003260,PROD0019,applied,2025-06-24,2
CUST000241,PROD0016,clicked,2024-02-13,2
CUST001831,PROD0014,clicked,2025-09-08,4
CUST003282,PROD0014,clicked,2024-12-31,3
CUST001124,PROD0019,viewed,2025-01-05,4
CUST000045,PROD0020,viewed,2025-11-30,4
CUST001994,PROD0006,viewed,2025-06-13,2
CUST002353,PROD0009,clicked,2024-07-15,3
CUST004813,PROD0020,applied,2025-01-02,4
CUST001823,PROD0019,applied,2025-07-02,1
CUST004571,PROD0022,viewed,2024-02-27,1
CUST004721,PROD0024,viewed,2024-09-30,3
CUST002765,PROD0009,viewed,2024-07-14,1
CUST003931,PROD0008,viewed,2024-09-12,3
CUST004186,PROD0025,viewed,2025-12-09,3
CUST001100,PROD0019,clicked,2024-09-01,2
CUST003029,PROD0025,viewed,2025-05-26,3
CUST003887,PROD0022,purchased,2025-02-24,4
CUST000094,PROD0010,viewed,2025-08-17,2
CUST003313,PROD0005,clicked,2024-07-28,4
CUST003119,PROD0021,applied,2024-08-18,3
CUST001750,PROD0014,viewed,2025-09-21,2
CUST000146,PROD0011,purchased,2024-11-28,5
CUST000584,PROD0004,viewed,2024-03-02,3
CUST000405,PROD0001,viewed,2024-09-17,3
CUST002220,PROD0015,viewed,2024-11-06,3
CUST004211,PROD0014,purchased,2024-03-05,5
CUST003878,PROD0011,clicked,2025-07-31,1
CUST000893,PROD0005,viewed,2024-05-06,3
CUST000080,PROD0004,purchased,2024-06-28,4
CUST002794,PROD0012,purchased,2025-08-01,5
CUST002320,PROD0025,viewed,2024-04-22,1
CUST003266,PROD0013,applied,2024-10-06,1
CUST002961,PROD0022,viewed,2024-09-05,3
CUST002554,PROD0001,applied,2025-05-08,3
CUST003971,PROD0008,purchased,2024-12-09,4
CUST001439,PROD0005,clicked,2024-12-16,3
CUST001196,PROD0013,viewed,2025-07-09,2
CUST001928,PROD0015,clicked,2024-11-12,3
CUST002296,PROD0020,purchased,2025-04-24,5
CUST004689,PROD0002,clicked,2024-06-05,1
CUST000635,PROD0024,viewed,2025-02-10,2
CUST003119,PROD0010,purchased,2024-08-14,5
CUST004746,PROD0016,purchased,2024-05-19,5
CUST004031,PROD0022,viewed,2025-08-13,1
CUST003085,PROD0013,viewed,2025-05-20,3
CUST001554,PROD0010,viewed,2025-10-23,2
CUST003163,PROD0001,purchased,2025-10-14,4
CUST003955,PROD0013,purchased,2025-05-31,5
CUST004974,PROD0009,purchased,2024-06-02,4
CUST002967,PROD0024,clicked,2025-03-17,2
CUST003063,PROD0012,viewed,2025-04-27,3
CUST000013,PROD0024,clicked,2025-06-19,4
CUST003011,PROD0012,purchased,2024-01-08,4
CUST001844,PROD0001,viewed,2024-02-12,4
CUST003774,PROD0017,clicked,2024-01-22,2
CUST003579,PROD0020,clicked,2025-06-24,2
CUST003168,PROD0001,purchased,2025-10-28,4
CUST002119,PROD0012,purchased,2024-06-10,4
CUST000837,PROD0006,viewed,2024-08-07,3
CUST003601,PROD0022,applied,2025-08-25,4
CUST002380,PROD0020,viewed,2024-11-18,2
CUST000906,PROD0021,clicked,2024-02-16,3
CUST003447,PROD0019,viewed,2024-06-11,3
CUST003696,PROD0008,applied,2024-08-23,4
CUST004242,PROD0014,applied,2025-03-24,4
CUST001197,PROD0018,purchased,2024-07-21,5
CUST003673,PROD0015,purchased,2024-02-09,4
CUST001269,PROD0024,viewed,2024-10-29,4
CUST004714,PROD0016,applied,2024-10-29,4
CUST004369,PROD0007,purchased,2024-10-25,4
CUST002038,PROD0009,purchased,2025-10-25,4
CUST003846,PROD0006,purchased,2025-05-22,5
CUST002009,PROD0018,viewed,2024-10-23,4
CUST002297,PROD0011,viewed,2024-06-09,3
CUST002151,PROD0015,clicked,2024-04-02,4
CUST004093,PROD0001,clicked,2025-11-05,3
CUST000742,PROD0007,viewed,2024-09-11,1
CUST000025,PROD0022,applied,2024-09-20,4
CUST003801,PROD0016,viewed,2025-08-18,3
CUST003416,PROD0015,clicked,2025-03-04,1
CUST001265,PROD0010,viewed,2024-04-10,3
CUST003435,PROD0010,applied,2025-07-20,2
CUST000515,PROD0002,viewed,2025-03-03,3
CUST004855,PROD0002,applied,2024-11-06,1
CUST002505,PROD0007,purchased,2025-08-11,4
CUST004260,PROD0016,applied,2024-03-28,4
CUST003146,PROD0005,viewed,2025-11-04,3
CUST000544,PROD0012,viewed,2024-07-27,3
CUST000692,PROD0012,viewed,2025-11-24,3
CUST004058,PROD0003,clicked,2024-06-12,4
CUST002845,PROD0021,purchased,2024-04-13,4
CUST001380,PROD0018,clicked,2025-11-18,1
CUST000866,PROD0017,clicked,2025-02-06,1
CUST001477,PROD0006,applied,2025-04-05,3
CUST000494,PROD0024,applied,2025-05-28,4
CUST003677,PROD0009,viewed,2024-02-10,1
CUST001927,PROD0009,clicked,2025-09-20,3
CUST004258,PROD0010,purchased,2025-06-13,5
CUST000040,PROD0006,viewed,2024-04-13,1
CUST002348,PROD0012,viewed,2024-02-28,1
CUST001843,PROD0011,viewed,2024-01-20,2
CUST002293,PROD0021,viewed,2024-05-06,3
CUST002762,PROD0021,viewed,2025-03-30,4
CUST003771,PROD0019,applied,2024-04-19,3
CUST002936,PROD0011,viewed,2025-12-04,1
CUST004309,PROD0002,clicked,2024-07-18,3
CUST003190,PROD0001,viewed,2025-07-15,2
CUST001230,PROD0025,clicked,2024-07-13,4
CUST003453,PROD0025,viewed,2024-09-16,3
CUST001273,PROD0006,viewed,2025-12-19,1
CUST003976,PROD0007,clicked,2025-02-15,1
CUST001424,PROD0011,viewed,2025-01-23,2
CUST004053,PROD0023,clicked,2024-06-23,1
CUST003382,PROD0003,viewed,2024-08-22,2
CUST001939,PROD0023,purchased,2024-11-04,4
CUST001941,PROD0001,purchased,2024-12-03,4
CUST001575,PROD0012,viewed,2025-04-17,1
CUST000886,PROD0017,clicked,2024-09-20,2
CUST002163,PROD0018,applied,2024-09-13,3
CUST002054,PROD0014,viewed,2025-05-15,4
CUST004252,PROD0013,viewed,2025-09-13,1
CUST000584,PROD0018,clicked,2025-12-29,1
CUST001785,PROD0019,clicked,2025-07-01,4
CUST002326,PROD0015,clicked,2024-09-02,1
CUST002340,PROD0024,clicked,2024-04-01,1
CUST004285,PROD0019,purchased,2024-07-10,5
CUST000588,PROD0002,purchased,2024-07-30,4
CUST002633,PROD0021,viewed,2024-07-16,1
CUST003231,PROD0025,viewed,2024-08-17,3
CUST002087,PROD0013,clicked,2025-06-13,1
CUST004710,PROD0013,clicked,2024-09-14,3
CUST002085,PROD0025,viewed,2025-04-16,4
CUST002998,PROD0005,clicked,2024-04-18,1
CUST004554,PROD0004,clicked,2025-06-09,1
CUST004714,PROD0002,purchased,2024-03-23,5
CUST000734,PROD0013,clicked,2024-07-03,3
CUST004458,PROD0025,viewed,2025-03-25,1
CUST001784,PROD0003,applied,2025-07-28,1
CUST000853,PROD0015,clicked,2025-05-23,1
CUST001059,PROD0017,viewed,2025-11-24,1
CUST000334,PROD0019,purchased,2025-08-21,4
CUST004398,PROD0003,viewed,2024-10-12,2
CUST002195,PROD0012,applied,2025-11-13,3
CUST003421,PROD0003,viewed,2024-02-16,3
CUST003199,PROD0013,viewed,2025-03-14,3
CUST002887,PROD0019,viewed,2024-06-21,1
CUST004724,PROD0004,viewed,2025-03-07,2
CUST003576,PROD0003,viewed,2024-03-06,2
CUST001501,PROD0007,clicked,2024-03-15,3
CUST004056,PROD0006,viewed,2024-11-23,3
CUST001041,PROD0014,viewed,2024-11-09,2
CUST000070,PROD0021,viewed,2024-05-07,4
CUST003099,PROD0022,viewed,2025-06-02,1
CUST001542,PROD0018,viewed,2024-08-21,2
CUST004723,PROD0012,viewed,2024-11-08,2
CUST002641,PROD0003,viewed,2024-12-02,4
CUST000909,PROD0007,viewed,2024-08-12,4
CUST000729,PROD0016,purchased,2024-03-22,5
CUST004443,PROD0007,applied,2025-03-17,4
CUST002806,PROD0015,applied,2025-06-08,3
CUST003203,PROD0004,viewed,2025-12-27,2
CUST000667,PROD0011,viewed,2024-07-12,3
CUST002538,PROD0016,viewed,2025-02-06,1
CUST004409,PROD0004,applied,2024-08-08,1
CUST002560,PROD0013,clicked,2024-07-17,3
CUST003040,PROD0004,purchased,2025-12-16,4
CUST003438,PROD0024,clicked,2024-05-04,3
CUST002367,PROD0014,applied,2025-07-08,3
CUST000704,PROD0002,clicked,2025-08-04,1
CUST003585,PROD0004,purchased,2025-09-04,4
CUST001663,PROD0023,applied,2025-05-02,4
CUST001628,PROD0024,viewed,2024-05-20,2
CUST004560,PROD0004,purchased,2025-03-06,5
CUST000352,PROD0017,purchased,2024-08-13,4
CUST003840,PROD0003,purchased,2024-07-10,4
CUST003516,PROD0013,purchased,2025-12-13,5
CUST003999,PROD0015,viewed,2024-09-28,2
CUST002331,PROD0004,viewed,2025-04-29,4
CUST001387,PROD0018,clicked,2025-02-15,3
CUST004961,PROD0010,clicked,2025-12-03,2
CUST004428,PROD0009,viewed,2024-04-03,1
CUST004809,PROD0021,clicked,2025-02-15,4
CUST003008,PROD0011,clicked,2024-01-04,2
CUST002674,PROD0018,viewed,2025-09-03,1
CUST003671,PROD0003,viewed,2024-10-10,3
CUST002238,PROD0018,purchased,2024-08-13,4
CUST003716,PROD0014,clicked,2024-01-01,1
CUST003988,PROD0020,purchased,2025-11-16,5
CUST003997,PROD0023,clicked,2024-05-07,1
CUST001533,PROD0019,clicked,2025-10-27,4
CUST001263,PROD0003,viewed,2024-10-14,1
CUST002701,PROD0018,clicked,2025-12-22,3
CUST002023,PROD0014,clicked,2024-01-11,3
CUST002957,PROD0021,viewed,2025-11-28,4
CUST003925,PROD0011,clicked,2024-10-25,4
CUST000209,PROD0017,viewed,2024-08-29,3
CUST000138,PROD0010,viewed,2024-11-14,3
CUST002497,PROD0021,purchased,2024-10-13,5
CUST000042,PROD0008,viewed,2024-09-10,2
CUST002887,PROD0008,clicked,2025-09-15,2
CUST003052,PROD0004,viewed,2025-04-09,1
CUST004887,PROD0021,viewed,2025-09-04,1
CUST003488,PROD0019,clicked,2025-02-03,4
CUST001352,PROD0009,applied,2024-03-08,3
CUST000934,PROD0016,viewed,2024-08-30,3
CUST003129,PROD0021,purchased,2024-11-28,5
CUST004853,PROD0003,clicked,2024-03-20,1
CUST003422,PROD0016,viewed,2025-06-20,1
CUST002411,PROD0001,purchased,2024-07-18,5
CUST003312,PROD0001,purchased,2024-12-27,4
CUST000030,PROD0005,applied,2025-12-16,4
CUST001910,PROD0008,viewed,2024-10-18,4
CUST001694,PROD0011,clicked,2025-03-20,4
CUST004790,PROD0006,viewed,2024-11-14,4
CUST002240,PROD0020,purchased,2025-07-10,4
CUST000011,PROD0008,clicked,2025-11-09,3
CUST002431,PROD0020,applied,2024-11-05,2
CUST001945,PROD0008,viewed,2024-07-30,4
CUST002699,PROD0012,applied,2025-10-11,2
CUST002561,PROD0005,clicked,2024-12-21,3
CUST002574,PROD0014,clicked,2024-03-04,4
CUST001610,PROD0014,purchased,2025-09-05,4
CUST004181,PROD0010,viewed,2025-03-18,2
CUST004866,PROD0001,viewed,2024-01-19,2
CUST000650,PROD0009,viewed,2025-08-16,4
CUST003639,PROD0022,clicked,2024-11-24,4
CUST004542,PROD0018,viewed,2025-06-24,4
CUST001366,PROD0022,viewed,2024-02-04,1
CUST003230,PROD0007,viewed,2024-03-22,3
CUST003067,PROD0022,purchased,2024-11-09,5
CUST004403,PROD0003,viewed,2024-10-04,1
CUST004421,PROD0021,applied,2025-12-04,4
CUST002319,PROD0015,purchased,2025-03-28,5
CUST001633,PROD0002,clicked,2024-07-15,2
CUST000725,PROD0023,viewed,2025-10-18,3
CUST000212,PROD0004,clicked,2025-11-01,2
CUST003380,PROD0016,clicked,2025-03-08,4
CUST000165,PROD0025,viewed,2024-03-13,2
CUST003387,PROD0024,viewed,2025-10-10,2
CUST002220,PROD0003,purchased,2025-04-20,5
CUST001365,PROD0003,viewed,2024-12-14,3
CUST004442,PROD0014,applied,2025-11-19,1
CUST002313,PROD0005,clicked,2025-04-19,1
CUST002217,PROD0017,viewed,2024-02-05,1
CUST003041,PROD0022,viewed,2024-12-21,3
CUST004580,PROD0019,clicked,2025-05-20,1
CUST003358,PROD0001,purchased,2024-12-10,5
CUST004439,PROD0024,purchased,2025-05-29,4
CUST003012,PROD0010,purchased,2025-03-31,5
CUST002615,PROD0011,clicked,2024-05-01,2
CUST000767,PROD0001,viewed,2024-09-05,1
CUST003647,PROD0002,purchased,2024-10-11,4
CUST003208,PROD0003,clicked,2024-02-16,2
CUST002489,PROD0004,purchased,2024-08-27,4
CUST004360,PROD0020,viewed,2025-10-27,4
CUST000842,PROD0017,clicked,2025-02-22,4
CUST003238,PROD0018,viewed,2025-11-19,4
CUST003265,PROD0024,viewed,2024-03-03,3
CUST003988,PROD0009,clicked,2024-11-04,3
CUST001602,PROD0006,viewed,2024-02-15,2
CUST000578,PROD0009,purchased,2024-02-05,5
CUST004189,PROD0013,clicked,2024-04-14,1
CUST002017,PROD0025,viewed,2024-04-09,1
CUST000731,PROD0017,clicked,2025-10-20,1
CUST001138,PROD0016,clicked,2025-03-23,4
CUST004694,PROD0017,clicked,2024-08-23,3
CUST001245,PROD0021,purchased,2024-05-22,4
CUST004696,PROD0001,viewed,2024-12-25,3
CUST003626,PROD0018,purchased,2024-11-25,4
CUST001219,PROD0002,viewed,2024-09-23,1
CUST002485,PROD0004,applied,2025-03-31,1
CUST004201,PROD0015,clicked,2025-01-25,1
CUST001725,PROD0025,clicked,2025-04-10,1
CUST002011,PROD0007,clicked,2024-01-14,3
CUST003640,PROD0006,purchased,2024-10-25,5
CUST001673,PROD0013,viewed,2024-07-20,4
CUST004844,PROD0020,viewed,2024-03-20,3
CUST004587,PROD0025,purchased,2025-11-20,4
CUST001175,PROD0023,viewed,2024-07-05,4
CUST002704,PROD0024,viewed,2025-12-14,2
CUST001598,PROD0018,clicked,2025-01-22,4
CUST004652,PROD0003,viewed,2024-01-09,1
CUST004392,PROD0019,clicked,2025-09-29,2
CUST000479,PROD0012,applied,2024-10-18,1
CUST000401,PROD0015,purchased,2025-09-18,4
CUST002907,PROD0005,viewed,2025-09-07,2
CUST001131,PROD0022,viewed,2024-08-03,4
CUST003892,PROD0011,applied,2024-08-30,1
CUST003049,PROD0012,viewed,2025-09-21,3
CUST001621,PROD0020,viewed,2025-04-01,4
CUST004581,PROD0012,viewed,2025-06-14,3
CUST000727,PROD0004,viewed,2025-09-16,3
CUST000058,PROD0018,clicked,2024-09-08,2
CUST004147,PROD0003,clicked,2024-09-15,1
CUST001056,PROD0015,viewed,2024-10-09,4
CUST000074,PROD0015,purchased,2025-07-03,5
CUST004839,PROD0022,clicked,2025-01-20,2
CUST003222,PROD0016,clicked,2024-03-25,2
CUST002977,PROD0019,purchased,2025-09-25,4
CUST004028,PROD0011,viewed,2024-05-02,3
CUST004307,PROD0022,viewed,2025-07-16,4
CUST001209,PROD0004,applied,2025-11-22,3
CUST001352,PROD0007,clicked,2025-04-14,3
CUST001091,PROD0011,applied,2024-05-23,3
CUST002173,PROD0018,viewed,2025-11-15,2
CUST003549,PROD0001,viewed,2024-11-20,2
CUST000687,PROD0018,clicked,2024-09-15,2
CUST004785,PROD0019,viewed,2025-09-21,4
CUST002487,PROD0007,viewed,2024-06-08,3
CUST004045,PROD0024,viewed,2025-09-14,4
CUST003898,PROD0013,purchased,2025-07-09,5
CUST004474,PROD0017,purchased,2024-04-23,4
CUST003020,PROD0008,viewed,2025-02-06,4
CUST000988,PROD0007,viewed,2025-12-19,1
CUST004166,PROD0022,purchased,2025-08-02,5
CUST003454,PROD0010,clicked,2025-11-24,1
CUST000410,PROD0025,clicked,2025-09-22,2
CUST003938,PROD0015,purchased,2025-08-29,5
CUST004855,PROD0005,clicked,2025-10-19,1
CUST001081,PROD0021,clicked,2024-11-28,4
CUST004273,PROD0002,purchased,2024-03-03,4
CUST002707,PROD0014,purchased,2024-10-05,4
CUST004415,PROD0018,viewed,2025-02-24,3
CUST002166,PROD0017,viewed,2024-06-30,2
CUST003955,PROD0001,viewed,2025-02-03,3
CUST000035,PROD0024,viewed,2025-07-04,1
CUST003383,PROD0004,purchased,2024-03-18,5
CUST002309,PROD0005,applied,2024-05-17,4
CUST000986,PROD0002,clicked,2024-01-14,3
CUST002256,PROD0022,viewed,2024-11-26,3
CUST002031,PROD0022,viewed,2025-03-09,4
CUST001412,PROD0001,viewed,2025-10-03,1
CUST002443,PROD0011,purchased,2024-06-08,4
CUST000364,PROD0007,purchased,2024-07-05,4
CUST004279,PROD0017,purchased,2024-12-30,5
CUST000737,PROD0005,viewed,2025-01-21,1
CUST001976,PROD0012,clicked,2024-11-23,3
CUST003665,PROD0003,clicked,2024-02-17,4
CUST002974,PROD0012,clicked,2025-11-21,3
CUST004107,PROD0018,purchased,2024-02-12,4
CUST003674,PROD0023,viewed,2025-08-17,1
CUST002623,PROD0024,viewed,2025-05-03,3
CUST000976,PROD0004,viewed,2024-02-22,2
CUST003907,PROD0025,viewed,2025-09-03,3
CUST004982,PROD0007,viewed,2025-09-13,3
CUST004650,PROD0008,clicked,2024-03-03,2
CUST004840,PROD0010,viewed,2024-10-21,1
CUST004183,PROD0006,applied,2024-02-09,2
CUST002047,PROD0009,viewed,2025-06-08,3
CUST002768,PROD0013,viewed,2025-05-13,4
CUST001622,PROD0022,viewed,2024-05-02,3
CUST000553,PROD0016,purchased,2024-09-22,4
CUST004942,PROD0012,viewed,2025-06-24,4
CUST003465,PROD0015,applied,2024-02-09,4
CUST002775,PROD0008,viewed,2025-08-29,4
CUST003755,PROD0006,clicked,2024-05-31,4
CUST001786,PROD0005,viewed,2025-05-18,4
CUST003987,PROD0005,viewed,2025-01-31,3
CUST002992,PROD0008,viewed,2024-10-31,3
CUST000226,PROD0021,viewed,2024-11-06,4
CUST001790,PROD0004,viewed,2025-07-04,3
CUST001125,PROD0005,viewed,2025-08-29,3
CUST000191,PROD0013,clicked,2024-03-01,3
CUST003472,PROD0007,clicked,2024-10-16,1
CUST002146,PROD0016,applied,2024-09-29,2
CUST003489,PROD0019,applied,2024-06-26,3
CUST000962,PROD0011,viewed,2025-01-11,1
CUST000176,PROD0021,clicked,2025-09-06,2
CUST001084,PROD0007,viewed,2024-12-24,2
CUST000140,PROD0001,clicked,2024-02-17,4
CUST001512,PROD0004,clicked,2024-05-07,1
CUST000391,PROD0011,clicked,2024-03-23,1
CUST001905,PROD0011,viewed,2025-12-10,3
CUST001754,PROD0022,clicked,2024-08-15,1
CUST004254,PROD0001,applied,2024-08-22,2
CUST003592,PROD0008,viewed,2024-01-23,2
CUST000208,PROD0007,applied,2024-05-25,4
CUST001097,PROD0012,viewed,2024-05-10,1
CUST002968,PROD0013,clicked,2025-08-25,3
CUST002445,PROD0023,clicked,2025-03-12,2
CUST002352,PROD0016,purchased,2024-04-12,4
CUST003244,PROD0006,clicked,2025-11-28,4
CUST003177,PROD0007,clicked,2024-08-04,1
CUST001165,PROD0012,clicked,2025-09-29,1
CUST002398,PROD0012,viewed,2025-07-15,4
CUST003529,PROD0024,clicked,2025-08-01,1
CUST001906,PROD0020,viewed,2025-04-23,1
CUST002540,PROD0012,clicked,2024-04-14,4
CUST000458,PROD0015,clicked,2025-03-03,4
CUST002958,PROD0023,viewed,2024-03-14,2
CUST001362,PROD0006,purchased,2024-01-13,5
CUST003371,PROD0020,viewed,2025-05-29,3
CUST002929,PROD0009,viewed,2024-07-04,2
CUST003549,PROD0002,viewed,2024-02-03,4
CUST003378,PROD0004,clicked,2024-12-25,1
CUST004761,PROD0024,viewed,2025-08-09,2
CUST000888,PROD0021,applied,2025-09-27,1
CUST001620,PROD0004,viewed,2024-09-20,2
CUST004569,PROD0005,viewed,2025-06-16,1
CUST001883,PROD0002,purchased,2024-04-23,5
CUST001570,PROD0008,purchased,2025-09-23,5
CUST004848,PROD0008,viewed,2025-07-19,4
CUST000086,PROD0014,viewed,2024-04-10,4
CUST003777,PROD0019,clicked,2025-10-09,1
CUST004119,PROD0024,clicked,2025-05-13,3
CUST002361,PROD0022,clicked,2025-11-01,4
CUST004464,PROD0012,viewed,2024-02-15,4
CUST004546,PROD0023,viewed,2025-09-17,1
CUST003189,PROD0018,purchased,2024-12-21,4
CUST001562,PROD0017,viewed,2024-08-05,2
CUST003784,PROD0002,clicked,2025-11-21,2
CUST001074,PROD0014,applied,2024-12-04,2
CUST003242,PROD0014,viewed,2024-10-11,2
CUST000246,PROD0004,viewed,2024-11-02,3
CUST004175,PROD0002,viewed,2025-10-07,2
CUST001862,PROD0002,purchased,2025-09-20,4
CUST000033,PROD0015,applied,2025-04-30,3
CUST001343,PROD0001,viewed,2024-09-09,3
CUST000877,PROD0001,viewed,2024-07-04,1
CUST001604,PROD0006,viewed,2024-12-24,2
CUST000660,PROD0007,clicked,2025-06-02,2
CUST001543,PROD0002,viewed,2024-01-14,1
CUST001909,PROD0016,clicked,2024-04-10,3
CUST004781,PROD0006,viewed,2024-01-06,1
CUST003792,PROD0017,applied,2024-12-04,2
CUST003124,PROD0017,viewed,2024-11-26,4
CUST003471,PROD0014,applied,2024-02-21,3
CUST001510,PROD0020,clicked,2024-12-18,2
CUST001368,PROD0003,clicked,2025-11-30,3
CUST003145,PROD0010,applied,2025-01-18,3
CUST001531,PROD0002,clicked,2024-08-28,2
CUST002772,PROD0011,purchased,2024-03-23,5
CUST003706,PROD0008,purchased,2024-02-10,5
CUST003240,PROD0018,viewed,2024-03-28,1
CUST003669,PROD0005,clicked,2025-05-15,1
CUST004437,PROD0007,applied,2025-12-25,1
CUST000354,PROD0001,clicked,2025-06-23,4
CUST004324,PROD0003,applied,2024-09-16,3
CUST001036,PROD0015,clicked,2024-08-13,2
CUST003270,PROD0024,viewed,2025-09-24,3
CUST001462,PROD0007,viewed,2025-12-28,4
CUST000210,PROD0011,purchased,2024-04-11,5
CUST003713,PROD0017,purchased,2024-05-18,5
CUST004747,PROD0003,applied,2024-09-12,1
CUST004415,PROD0019,viewed,2025-11-14,1
CUST004556,PROD0015,viewed,2024-11-23,3
CUST000768,PROD0008,applied,2024-06-18,1
CUST000726,PROD0007,purchased,2024-07-08,5
CUST000765,PROD0010,viewed,2024-08-08,2
CUST002920,PROD0005,clicked,2025-02-01,1
CUST001529,PROD0016,viewed,2025-01-22,3
CUST000935,PROD0020,clicked,2024-05-18,2
CUST002745,PROD0005,purchased,2025-07-08,4
CUST004121,PROD0024,applied,2024-06-08,1
CUST000323,PROD0023,clicked,2025-11-06,1
CUST002566,PROD0017,purchased,2024-09-15,4
CUST003593,PROD0014,viewed,2024-05-22,2
CUST001592,PROD0018,clicked,2024-09-26,4
CUST001634,PROD0022,viewed,2024-11-13,3
CUST004933,PROD0024,clicked,2024-02-10,4
CUST002280,PROD0025,viewed,2024-10-13,2
CUST003018,PROD0002,applied,2025-02-20,2
CUST004870,PROD0004,clicked,2025-05-23,4
CUST000664,PROD0023,viewed,2024-06-06,1
CUST000670,PROD0003,viewed,2024-07-13,3
CUST004894,PROD0021,purchased,2025-10-28,4
CUST001030,PROD0018,applied,2025-09-19,4
CUST003521,PROD0001,viewed,2025-09-05,2
CUST004623,PROD0005,viewed,2025-04-02,3
CUST000713,PROD0022,clicked,2024-02-23,2
CUST004081,PROD0010,clicked,2024-07-19,3
CUST001217,PROD0003,clicked,2025-08-09,3
CUST000315,PROD0012,viewed,2025-10-11,3
CUST004547,PROD0025,applied,2024-04-21,3
CUST003804,PROD0003,clicked,2024-08-28,4
