customer_id,transaction_id,transaction_amount,transaction_type,transaction_date,channel
CUST002712,TXN00044403,20613.5,deposit,2024-02-22,net_banking
CUST002701,TXN00044404,22819.41,transfer,2025-04-17,atm
CUST004939,TXN00044405,19428.04,deposit,2024-02-16,mobile
CUST004486,TXN00044406,9907.92,withdrawal,2023-05-06,atm
CUST004357,TXN00044407,93451.48,deposit,2023-11-10,atm
CUST000293,TXN00044408,45593.7,deposit,2025-05-11,mobile
CUST001118,TXN00044409,21590.59,transfer,2023-04-17,net_banking
CUST000064,TXN00044410,10481.58,transfer,2025-02-19,atm
CUST004910,TXN00044411,6206.39,atm,2023-07-06,net_banking
CUST000782,TXN00044412,43963.02,deposit,2025-01-28,mobile
CUST004616,TXN00044413,21113.11,transfer,2025-09-01,atm
CUST000749,TXN00044414,42510.83,transfer,2025-07-09,atm
CUST004308,TXN00044415,3022.39,transfer,2025-11-17,mobile
CUST004859,TXN00044416,15946.63,payment,2023-02-06,mobile
CUST000677,TXN00044417,20558.09,withdrawal,2025-08-18,net_banking
CUST004114,TXN00044418,52732.48,withdrawal,2024-03-10,mobile
CUST003995,TXN00044419,14627.26,withdrawal,2023-08-06,atm
CUST002973,TXN00044420,35348.75,withdrawal,2025-12-16,mobile
CUST002693,TXN00044421,22187.18,withdrawal,2023-10-26,net_banking
CUST003631,TXN00044422,44307.86,transfer,2023-05-21,branch
CUST002577,TXN00044423,53889.43,deposit,2023-04-09,branch
CUST004333,TXN00044424,107167.84,deposit,2024-03-20,branch
CUST002873,TXN00044425,10787.41,withdrawal,2025-01-11,atm
CUST001571,TXN00044426,25742.32,transfer,2025-10-17,net_banking
CUST002239,TXN00044427,3572.11,payment,2025-08-29,net_banking
CUST001998,TXN00044428,6326.57,withdrawal,2023-01-31,net_banking
CUST001718,TXN00044429,51637.87,deposit,2024-07-28,net_banking
CUST000609,TXN00044430,44854.96,deposit,2024-01-17,branch
CUST000458,TXN00044431,22012.21,payment,2025-04-04,net_banking
CUST001536,TXN00044432,57401.54,payment,2024-08-20,mobile
CUST001941,TXN00044433,9640.42,payment,2024-03-27,net_banking
CUST001388,TXN00044434,8550.39,payment,2023-09-12,net_banking
CUST002332,TXN00044435,26294.03,transfer,2025-09-20,net_banking
CUST003226,TXN00044436,6533.86,withdrawal,2023-07-10,net_banking
CUST002907,TXN00044437,29331.42,withdrawal,2023-12-12,mobile
CUST001119,TXN00044438,19706.24,withdrawal,2023-10-07,branch
CUST001316,TXN00044439,9620.06,payment,2025-04-16,net_banking
CUST003340,TXN00044440,8912.53,transfer,2023-02-10,atm
CUST002711,TXN00044441,4124.67,payment,2025-09-03,net_banking
CUST002486,TXN00044442,106253.63,deposit,2024-05-10,net_banking
CUST001015,TXN00044443,13161.31,payment,2025-03-20,mobile
CUST002561,TXN00044444,36585.53,withdrawal,2023-12-19,atm
CUST001483,TXN00044445,56985.53,deposit,2025-04-24,atm
CUST001099,TXN00044446,8338.26,deposit,2025-06-27,net_banking
CUST004479,TXN00044447,5914.62,deposit,2025-08-30,branch
CUST004384,TXN00044448,15119.39,deposit,2023-05-04,branch
CUST003640,TXN00044449,55016.5,deposit,2024-09-06,atm
CUST002931,TXN00044450,18139.35,deposit,2024-04-09,branch
CUST001172,TXN00044451,31391.68,payment,2023-11-18,branch
CUST004467,TXN00044452,7198.85,withdrawal,2024-05-29,atm
CUST004711,TXN00044453,8183.9,deposit,2025-07-22,net_banking
CUST001484,TXN00044454,68220.45,deposit,2024-06-13,branch
CUST002032,TXN00044455,7471.88,payment,2024-06-16,mobile
CUST004860,TXN00044456,16070.78,deposit,2023-01-02,atm
CUST003380,TXN00044457,25916.0,deposit,2023-03-06,atm
CUST002251,TXN00044458,25970.22,deposit,2025-06-16,net_banking
CUST001526,TXN00044459,31315.8,deposit,2025-03-15,atm
CUST003068,TXN00044460,19540.93,transfer,2023-04-20,net_banking
CUST002503,TXN00044461,50245.79,deposit,2023-07-25,net_banking
CUST004524,TXN00044462,44806.8,payment,2025-06-04,net_banking
CUST004586,TXN00044463,48405.15,payment,2023-01-18,atm
CUST004438,TXN00044464,35658.38,deposit,2025-11-16,net_banking
CUST002762,TXN00044465,6365.75,withdrawal,2023-06-13,mobile
CUST001636,TXN00044466,47131.44,payment,2023-03-17,net_banking
CUST002487,TXN00044467,13553.32,deposit,2025-04-08,branch
CUST000077,TXN00044468,2721.02,deposit,2023-09-09,branch
CUST001302,TXN00044469,28179.18,deposit,2024-09-11,net_banking
CUST004808,TXN00044470,7061.69,payment,2023-06-16,mobile
CUST000029,TXN00044471,7713.42,transfer,2023-05-26,net_banking
CUST002500,TXN00044472,22514.65,withdrawal,2025-02-26,branch
CUST004222,TXN00044473,17857.46,deposit,2024-10-18,net_banking
CUST004975,TXN00044474,35206.59,withdrawal,2023-09-04,branch
CUST004166,TXN00044475,41863.11,payment,2024-04-17,branch
CUST003982,TXN00044476,32943.47,withdrawal,2023-03-10,branch
CUST001223,TXN00044477,7245.97,transfer,2024-02-13,branch
CUST002909,TXN00044478,30755.24,deposit,2025-02-13,atm
CUST002631,TXN00044479,3766.5,atm,2024-10-01,atm
CUST003398,TXN00044480,10896.38,withdrawal,2023-10-07,mobile
CUST000709,TXN00044481,22173.42,deposit,2023-10-30,branch
CUST002479,TXN00044482,90408.75,deposit,2024-07-15,atm
CUST002372,TXN00044483,1352.29,atm,2025-07-25,atm
CUST002946,TXN00044484,29459.24,deposit,2024-05-27,net_banking
CUST002110,TXN00044485,58464.0,deposit,2023-09-21,atm
CUST003940,TXN00044486,13643.95,payment,2025-03-22,atm
CUST000628,TXN00044487,71225.29,deposit,2023-06-29,branch
CUST004976,TXN00044488,2937.74,transfer,2023-12-20,atm
CUST002006,TXN00044489,44269.82,deposit,2023-08-28,atm
CUST004353,TXN00044490,32549.47,transfer,2025-05-02,atm
CUST003401,TXN00044491,26697.49,transfer,2023-12-07,net_banking
CUST002509,TXN00044492,4513.44,deposit,2024-02-09,mobile
CUST002523,TXN00044493,60222.73,payment,2023-12-04,mobile
CUST003154,TXN00044494,21930.14,withdrawal,2023-11-21,mobile
CUST004216,TXN00044495,12298.41,deposit,2024-03-03,net_banking
CUST000630,TXN00044496,39548.86,deposit,2025-02-05,branch
CUST000794,TXN00044497,12699.86,deposit,2025-08-02,branch
CUST002847,TXN00044498,18576.48,deposit,2023-08-31,mobile
CUST000761,TXN00044499,59700.01,deposit,2023-08-04,mobile
CUST001888,TXN00044500,16348.58,deposit,2023-09-08,mobile
CUST002467,TXN00044501,29229.85,transfer,2023-07-30,net_banking
CUST002155,TXN00044502,34992.88,transfer,2023-06-11,atm
CUST004906,TXN00044503,23199.09,withdrawal,2024-09-29,branch
CUST003295,TXN00044504,100286.8,deposit,2024-02-17,net_banking
CUST003233,TXN00044505,23990.49,withdrawal,2023-05-13,atm
CUST001794,TXN00044506,124333.85,deposit,2025-03-18,branch
CUST004412,TXN00044507,15423.79,withdrawal,2024-03-05,atm
CUST004521,TXN00044508,14819.86,deposit,2023-04-10,mobile
CUST002354,TXN00044509,3086.55,withdrawal,2024-04-20,branch
CUST002774,TXN00044510,6800.56,transfer,2023-10-16,mobile
CUST000916,TXN00044511,9291.55,payment,2025-01-03,branch
CUST001284,TXN00044512,1580.55,withdrawal,2023-01-04,mobile
CUST001660,TXN00044513,37932.55,deposit,2025-01-26,atm
CUST002294,TXN00044514,58609.83,deposit,2023-09-16,atm
CUST002779,TXN00044515,43942.22,deposit,2023-06-16,mobile
CUST001671,TXN00044516,55067.78,deposit,2025-07-20,net_banking
CUST001896,TXN00044517,5337.77,payment,2023-08-04,net_banking
CUST002596,TXN00044518,7755.48,withdrawal,2024-12-05,atm
CUST001635,TXN00044519,76268.06,deposit,2024-11-20,mobile
CUST001006,TXN00044520,45184.05,deposit,2023-03-31,atm
CUST003840,TXN00044521,126196.03,deposit,2025-01-06,net_banking
CUST000008,TXN00044522,15908.09,withdrawal,2024-06-26,mobile
CUST000561,TXN00044523,34502.9,withdrawal,2025-05-04,mobile
CUST003102,TXN00044524,30117.51,deposit,2023-09-14,net_banking
CUST001399,TXN00044525,34008.84,deposit,2023-02-04,mobile
CUST000423,TXN00044526,22226.53,transfer,2024-06-05,atm
CUST001211,TXN00044527,7395.17,transfer,2024-08-11,branch
CUST001146,TXN00044528,19930.41,payment,2023-08-30,atm
CUST001313,TXN00044529,105567.31,deposit,2024-04-27,atm
CUST004830,TXN00044530,17798.01,transfer,2025-08-07,mobile
CUST004011,TXN00044531,8552.67,deposit,2025-07-20,branch
CUST000922,TXN00044532,10566.66,transfer,2025-07-15,atm
CUST002066,TXN00044533,49330.72,payment,2024-02-01,atm
CUST004901,TXN00044534,6838.85,withdrawal,2023-11-24,mobile
CUST000724,TXN00044535,441.67,transfer,2024-03-18,mobile
CUST000243,TXN00044536,36574.06,deposit,2024-07-25,net_banking
CUST002978,TXN00044537,336.7,withdrawal,2024-05-25,atm
CUST000926,TXN00044538,33979.03,withdrawal,2023-02-23,net_banking
CUST002053,TXN00044539,31117.24,transfer,2025-05-25,net_banking
CUST004473,TXN00044540,13864.71,withdrawal,2025-01-03,net_banking
CUST000856,TXN00044541,94256.85,deposit,2024-10-31,atm
CUST001617,TXN00044542,50612.67,withdrawal,2024-06-22,net_banking
CUST000331,TXN00044543,29618.07,withdrawal,2025-11-22,mobile
CUST002959,TXN00044544,49868.23,deposit,2023-11-19,mobile
CUST001556,TXN00044545,93890.11,deposit,2025-07-27,mobile
CUST000524,TXN00044546,24756.9,deposit,2024-02-29,atm
CUST000345,TXN00044547,14340.61,transfer,2023-05-30,atm
CUST004288,TXN00044548,38002.63,transfer,2024-08-01,net_banking
CUST002648,TXN00044549,26415.33,withdrawal,2025-12-28,atm
CUST000224,TXN00044550,10101.23,transfer,2025-08-09,atm
CUST004808,TXN00044551,74340.28,deposit,2024-04-13,atm
CUST001573,TXN00044552,28777.03,transfer,2023-09-02,net_banking
CUST001187,TXN00044553,68410.94,deposit,2024-07-20,mobile
CUST003063,TXN00044554,1865.61,atm,2025-01-12,atm
CUST004452,TXN00044555,11304.14,deposit,2025-01-03,net_banking
CUST003573,TXN00044556,1676.44,atm,2024-10-23,atm
CUST003578,TXN00044557,127345.95,deposit,2024-02-24,atm
CUST001828,TXN00044558,13625.53,withdrawal,2025-09-29,atm
CUST003210,TXN00044559,99511.75,deposit,2023-02-12,branch
CUST001508,TXN00044560,20562.87,deposit,2023-09-08,mobile
CUST003397,TXN00044561,297.0,payment,2025-05-26,branch
CUST004098,TXN00044562,7471.44,withdrawal,2024-06-10,atm
CUST003148,TXN00044563,14594.15,payment,2023-03-15,atm
CUST004912,TXN00044564,36858.77,withdrawal,2023-10-29,net_banking
CUST000821,TXN00044565,38171.69,withdrawal,2025-04-18,atm
CUST000046,TXN00044566,18184.99,payment,2025-04-18,net_banking
CUST004557,TXN00044567,23201.66,transfer,2024-01-19,mobile
CUST003829,TXN00044568,45595.41,deposit,2025-05-26,branch
CUST003064,TXN00044569,53354.93,withdrawal,2025-10-14,atm
CUST003556,TXN00044570,70068.34,deposit,2025-06-16,mobile
CUST002076,TXN00044571,18583.32,deposit,2025-10-15,net_banking
CUST001048,TXN00044572,74706.12,deposit,2025-10-18,net_banking
CUST002114,TXN00044573,26354.93,withdrawal,2025-02-16,branch
CUST002053,TXN00044574,1145.3,atm,2025-12-05,mobile
CUST004169,TXN00044575,53.91,payment,2024-12-30,atm
CUST002382,TXN00044576,36762.62,payment,2025-05-30,mobile
CUST004451,TXN00044577,7823.66,withdrawal,2025-11-04,net_banking
CUST004415,TXN00044578,13782.59,withdrawal,2023-04-27,branch
CUST000008,TXN00044579,16631.83,payment,2025-02-25,branch
CUST004708,TXN00044580,81063.35,deposit,2025-04-16,mobile
CUST001667,TXN00044581,31223.52,deposit,2023-01-14,branch
CUST001544,TXN00044582,45071.36,withdrawal,2023-09-03,branch
CUST002619,TXN00044583,14142.17,withdrawal,2023-08-31,mobile
CUST004336,TXN00044584,57999.57,deposit,2023-12-06,atm
CUST002047,TXN00044585,29864.34,transfer,2023-12-28,net_banking
CUST001521,TXN00044586,3739.09,deposit,2023-03-02,atm
CUST002324,TXN00044587,140928.24,deposit,2024-07-24,branch
CUST004929,TXN00044588,616.34,payment,2024-08-30,branch
CUST000429,TXN00044589,19664.84,transfer,2025-12-21,atm
CUST000895,TXN00044590,82448.17,deposit,2023-04-20,atm
CUST003699,TXN00044591,28272.15,withdrawal,2023-12-01,mobile
CUST000941,TXN00044592,12915.93,deposit,2024-10-26,net_banking
CUST000721,TXN00044593,39220.12,deposit,2023-05-26,net_banking
CUST004216,TXN00044594,8495.87,withdrawal,2023-11-04,net_banking
CUST001768,TXN00044595,9738.34,withdrawal,2025-02-06,atm
CUST003957,TXN00044596,3226.16,payment,2023-10-27,net_banking
CUST002574,TXN00044597,89505.08,deposit,2023-11-07,mobile
CUST000751,TXN00044598,3467.42,payment,2024-03-23,net_banking
CUST000868,TXN00044599,49849.75,deposit,2025-12-31,atm
CUST000329,TXN00044600,35496.87,transfer,2025-08-18,mobile
CUST004251,TXN00044601,28742.96,withdrawal,2025-08-06,net_banking
CUST002578,TXN00044602,18247.36,transfer,2023-03-01,mobile
CUST002635,TXN00044603,22696.27,payment,2025-12-31,branch
CUST000443,TXN00044604,4362.29,payment,2024-04-02,mobile
CUST003191,TXN00044605,29003.87,deposit,2024-10-04,branch
CUST004501,TXN00044606,42241.58,transfer,2023-10-17,atm
CUST001602,TXN00044607,17944.2,deposit,2023-06-03,atm
CUST000911,TXN00044608,16284.88,withdrawal,2025-07-08,net_banking
CUST001822,TXN00044609,8248.82,transfer,2025-02-18,atm
CUST002602,TXN00044610,25576.43,withdrawal,2025-05-08,branch
CUST000690,TXN00044611,24061.51,deposit,2024-08-01,branch
CUST004810,TXN00044612,13252.59,payment,2023-12-15,mobile
CUST004066,TXN00044613,30724.15,deposit,2025-02-03,branch
CUST001874,TXN00044614,38988.76,withdrawal,2024-08-05,atm
CUST001242,TXN00044615,31702.72,payment,2023-10-14,branch
CUST003496,TXN00044616,32204.13,withdrawal,2023-01-04,net_banking
CUST000037,TXN00044617,4508.65,transfer,2025-12-13,branch
CUST003723,TXN00044618,47364.75,withdrawal,2023-10-02,net_banking
CUST003595,TXN00044619,25663.37,transfer,2024-09-20,net_banking
CUST002431,TXN00044620,16892.12,withdrawal,2024-10-23,branch
CUST000427,TXN00044621,28022.55,deposit,2024-08-03,net_banking
CUST001681,TXN00044622,3437.2,atm,2023-03-11,branch
CUST001897,TXN00044623,3566.25,withdrawal,2024-05-29,atm
CUST004462,TXN00044624,18827.12,deposit,2025-06-07,atm
CUST000995,TXN00044625,34687.09,deposit,2024-12-27,atm
CUST003211,TXN00044626,45170.58,withdrawal,2023-10-25,atm
CUST003901,TXN00044627,5525.93,withdrawal,2025-03-02,net_banking
CUST004789,TXN00044628,48954.19,deposit,2023-03-02,atm
CUST000958,TXN00044629,9087.87,withdrawal,2024-01-06,mobile
CUST004240,TXN00044630,7125.31,withdrawal,2023-04-11,atm
CUST001575,TXN00044631,16422.53,transfer,2025-01-26,mobile
CUST000176,TXN00044632,3162.67,deposit,2023-01-01,atm
CUST001866,TXN00044633,15934.05,withdrawal,2023-05-11,branch
CUST004746,TXN00044634,90087.05,deposit,2025-01-15,mobile
CUST000825,TXN00044635,3533.85,payment,2025-07-29,atm
CUST000958,TXN00044636,27968.02,withdrawal,2025-12-12,net_banking
CUST004610,TXN00044637,14982.93,withdrawal,2025-05-05,branch
CUST001825,TXN00044638,8841.85,deposit,2025-05-23,atm
CUST001306,TXN00044639,1506.97,atm,2024-07-02,branch
CUST004031,TXN00044640,1654.93,deposit,2025-06-14,mobile
CUST004323,TXN00044641,4960.93,deposit,2024-10-29,net_banking
CUST002326,TXN00044642,10975.86,withdrawal,2025-03-04,mobile
CUST003963,TXN00044643,19807.92,transfer,2023-06-06,mobile
CUST001964,TXN00044644,1023.59,withdrawal,2024-12-26,branch
CUST001471,TXN00044645,8464.0,withdrawal,2024-01-29,atm
CUST001346,TXN00044646,31362.38,deposit,2023-10-18,net_banking
CUST002497,TXN00044647,20380.0,deposit,2025-10-29,mobile
CUST004030,TXN00044648,19811.19,payment,2025-05-04,branch
CUST000677,TXN00044649,4772.19,transfer,2024-10-10,net_banking
CUST003012,TXN00044650,18501.92,transfer,2024-11-16,net_banking
CUST001626,TXN00044651,18938.56,withdrawal,2024-08-07,mobile
CUST001272,TXN00044652,11299.43,withdrawal,2025-11-07,net_banking
CUST000413,TXN00044653,70587.85,deposit,2023-11-01,mobile
CUST003553,TXN00044654,46085.82,deposit,2025-06-18,branch
CUST002290,TXN00044655,6241.88,atm,2025-09-04,net_banking
CUST003406,TXN00044656,83272.76,deposit,2025-06-28,net_banking
CUST004018,TXN00044657,36634.46,deposit,2025-05-10,branch
CUST003186,TXN00044658,11462.12,withdrawal,2023-05-21,net_banking
CUST000280,TXN00044659,11831.76,withdrawal,2024-04-17,atm
CUST002984,TXN00044660,68891.0,deposit,2024-07-25,atm
CUST001890,TXN00044661,36199.86,deposit,2023-07-03,branch
CUST004918,TXN00044662,3267.77,deposit,2024-02-19,atm
CUST003223,TXN00044663,27334.56,payment,2023-03-08,mobile
CUST003013,TXN00044664,418.07,transfer,2023-10-25,atm
CUST003880,TXN00044665,300.01,deposit,2025-04-09,branch
CUST004133,TXN00044666,25413.3,deposit,2025-07-01,branch
CUST001113,TXN00044667,1293.7,withdrawal,2023-06-12,net_banking
CUST000708,TXN00044668,26160.51,deposit,2024-05-05,branch
CUST002422,TXN00044669,11479.4,transfer,2025-05-18,net_banking
CUST001842,TXN00044670,67122.64,deposit,2023-12-11,atm
CUST000722,TXN00044671,375.1,deposit,2023-02-28,atm
CUST000400,TXN00044672,23628.88,transfer,2025-04-06,mobile
CUST002476,TXN00044673,33700.22,payment,2024-03-22,atm
CUST003794,TXN00044674,9248.63,withdrawal,2024-10-30,net_banking
CUST004282,TXN00044675,4147.48,transfer,2025-11-09,mobile
CUST000446,TXN00044676,30361.2,deposit,2024-10-19,net_banking
CUST002200,TXN00044677,77185.81,deposit,2023-02-16,branch
CUST001709,TXN00044678,25508.72,withdrawal,2023-08-26,atm
CUST000203,TXN00044679,33013.48,transfer,2024-10-04,net_banking
CUST001807,TXN00044680,5617.21,transfer,2024-07-04,atm
CUST003743,TXN00044681,62948.77,deposit,2023-06-27,net_banking
CUST000367,TXN00044682,21227.07,withdrawal,2023-05-18,net_banking
CUST003402,TXN00044683,35597.34,withdrawal,2024-06-02,mobile
CUST004226,TXN00044684,48698.82,deposit,2024-06-20,mobile
CUST004504,TXN00044685,6051.61,payment,2023-01-14,branch
CUST002732,TXN00044686,48953.15,transfer,2024-01-13,branch
CUST004412,TXN00044687,5756.61,transfer,2025-03-09,branch
CUST004398,TXN00044688,907.15,withdrawal,2024-11-25,net_banking
CUST004125,TXN00044689,25587.21,withdrawal,2024-11-16,atm
CUST004508,TXN00044690,35511.1,withdrawal,2024-01-19,atm
CUST004585,TXN00044691,23625.14,deposit,2024-04-07,branch
CUST004503,TXN00044692,31870.92,transfer,2025-08-18,atm
CUST000754,TXN00044693,7286.98,deposit,2024-11-06,atm
CUST004156,TXN00044694,1591.68,deposit,2024-08-10,atm
CUST003699,TXN00044695,29444.1,withdrawal,2025-05-15,net_banking
CUST000735,TXN00044696,22316.45,withdrawal,2025-10-16,mobile
CUST004144,TXN00044697,22966.97,transfer,2025-08-06,net_banking
CUST004810,TXN00044698,8624.52,atm,2023-11-24,mobile
CUST002186,TXN00044699,10031.45,transfer,2023-11-13,mobile
CUST004516,TXN00044700,30074.21,deposit,2023-10-21,branch
CUST001898,TXN00044701,37948.08,deposit,2025-01-08,net_banking
CUST002698,TXN00044702,937.21,payment,2024-05-05,atm
CUST002517,TXN00044703,8792.58,withdrawal,2023-04-09,net_banking
CUST000847,TXN00044704,57821.87,payment,2024-05-31,atm
CUST002608,TXN00044705,20708.91,transfer,2025-06-06,branch
CUST004790,TXN00044706,78278.95,deposit,2024-07-11,net_banking
CUST001619,TXN00044707,24663.89,deposit,2024-03-07,net_banking
CUST000345,TXN00044708,114031.69,deposit,2025-11-01,mobile
CUST002663,TXN00044709,45433.64,withdrawal,2023-09-01,mobile
CUST000050,TXN00044710,25845.86,deposit,2025-04-26,atm
CUST004570,TXN00044711,12827.21,withdrawal,2024-05-02,atm
CUST004559,TXN00044712,2330.51,withdrawal,2024-12-08,net_banking
CUST001864,TXN00044713,61899.18,deposit,2025-11-27,branch
CUST001540,TXN00044714,37634.97,withdrawal,2025-06-21,net_banking
CUST003015,TXN00044715,11099.65,transfer,2025-02-14,net_banking
CUST001106,TXN00044716,37413.66,withdrawal,2025-02-04,net_banking
CUST002033,TXN00044717,74325.18,deposit,2023-03-31,net_banking
CUST000031,TXN00044718,37139.89,deposit,2025-12-27,net_banking
CUST004132,TXN00044719,5159.88,atm,2025-12-05,branch
CUST004084,TXN00044720,6913.17,withdrawal,2024-11-20,branch
CUST001704,TXN00044721,6897.85,payment,2024-11-25,branch
CUST002824,TXN00044722,8178.56,transfer,2025-05-25,atm
CUST004864,TXN00044723,84757.61,deposit,2023-09-19,atm
CUST000851,TXN00044724,3487.83,withdrawal,2024-11-22,mobile
CUST000397,TXN00044725,34404.3,deposit,2025-02-26,atm
CUST003635,TXN00044726,6504.38,deposit,2025-12-22,mobile
CUST003236,TXN00044727,12134.68,transfer,2024-11-14,atm
CUST000002,TXN00044728,30581.29,withdrawal,2025-08-07,mobile
CUST004803,TXN00044729,53226.75,payment,2023-10-04,branch
CUST001943,TXN00044730,33704.71,transfer,2025-05-21,net_banking
CUST000607,TXN00044731,27650.4,withdrawal,2023-11-10,atm
CUST004374,TXN00044732,2309.79,withdrawal,2024-02-13,net_banking
CUST000549,TXN00044733,8240.53,deposit,2024-05-28,net_banking
CUST000130,TXN00044734,31864.32,transfer,2025-06-16,branch
CUST002309,TXN00044735,18362.19,deposit,2025-10-02,mobile
CUST002971,TXN00044736,19384.53,payment,2023-04-28,atm
CUST004435,TXN00044737,1710.09,deposit,2024-06-01,atm
CUST003610,TXN00044738,18593.15,deposit,2024-11-19,mobile
CUST004836,TXN00044739,24678.86,withdrawal,2023-08-21,branch
CUST002653,TXN00044740,53165.96,transfer,2025-07-03,net_banking
CUST002998,TXN00044741,926.95,atm,2024-04-18,net_banking
CUST002869,TXN00044742,24127.25,withdrawal,2023-10-13,atm
CUST003673,TXN00044743,20739.04,payment,2024-06-18,branch
CUST002293,TXN00044744,29797.03,deposit,2025-09-11,net_banking
CUST001784,TXN00044745,4511.02,transfer,2025-04-01,net_banking
CUST001905,TXN00044746,31178.32,withdrawal,2025-11-23,net_banking
CUST004955,TXN00044747,5441.98,deposit,2023-04-04,net_banking
CUST000921,TXN00044748,41995.41,deposit,2024-09-09,mobile
CUST004254,TXN00044749,27333.08,payment,2024-07-26,net_banking
CUST001442,TXN00044750,32298.09,transfer,2025-08-03,branch
CUST000419,TXN00044751,9849.07,transfer,2025-03-16,branch
CUST004910,TXN00044752,9963.97,payment,2024-04-14,atm
CUST004485,TXN00044753,36090.64,deposit,2024-07-10,branch
CUST004822,TXN00044754,5380.41,transfer,2024-06-12,mobile
CUST001364,TXN00044755,20199.72,transfer,2024-08-08,branch
CUST001471,TXN00044756,9363.81,payment,2023-12-09,mobile
CUST004646,TXN00044757,100173.79,deposit,2023-05-19,net_banking
CUST000208,TXN00044758,48990.29,payment,2023-11-28,net_banking
CUST001710,TXN00044759,8655.13,atm,2023-02-05,atm
CUST000975,TXN00044760,8767.96,payment,2024-12-12,atm
CUST003284,TXN00044761,73732.77,deposit,2025-05-23,net_banking
CUST000281,TXN00044762,110160.14,deposit,2023-02-20,mobile
CUST002551,TXN00044763,5276.59,transfer,2024-07-04,atm
CUST003339,TXN00044764,26906.36,deposit,2024-02-29,mobile
CUST000657,TXN00044765,6534.64,payment,2024-09-11,net_banking
CUST003201,TXN00044766,65585.3,withdrawal,2023-10-27,atm
CUST002488,TXN00044767,71370.42,deposit,2025-03-04,branch
CUST002410,TXN00044768,32224.4,withdrawal,2025-05-01,mobile
CUST002903,TXN00044769,15555.56,payment,2025-12-28,branch
CUST004320,TXN00044770,10006.73,payment,2023-09-17,net_banking
CUST003551,TXN00044771,32930.1,deposit,2023-06-19,branch
CUST001386,TXN00044772,93038.8,deposit,2023-09-10,branch
CUST003113,TXN00044773,7423.53,withdrawal,2025-02-03,atm
CUST002276,TXN00044774,34329.67,deposit,2023-12-07,net_banking
CUST002331,TXN00044775,14445.33,withdrawal,2024-09-11,net_banking
CUST002896,TXN00044776,57904.29,payment,2024-01-22,net_banking
CUST001273,TXN00044777,19345.74,payment,2024-12-10,net_banking
CUST001396,TXN00044778,515.74,withdrawal,2023-08-04,net_banking
CUST000556,TXN00044779,15734.32,withdrawal,2023-01-23,mobile
CUST001913,TXN00044780,30505.43,withdrawal,2023-05-09,mobile
CUST003462,TXN00044781,28082.15,payment,2025-05-09,mobile
CUST002908,TXN00044782,28001.54,transfer,2024-12-24,net_banking
CUST000365,TXN00044783,42990.38,transfer,2024-05-11,net_banking
CUST001117,TXN00044784,102007.34,deposit,2024-06-25,atm
CUST000912,TXN00044785,17804.55,transfer,2024-02-10,net_banking
CUST000888,TXN00044786,7645.45,deposit,2025-11-07,mobile
CUST002236,TXN00044787,9866.99,deposit,2025-07-19,branch
CUST004527,TXN00044788,1213.73,withdrawal,2025-09-24,atm
CUST004464,TXN00044789,9868.7,transfer,2023-04-23,net_banking
CUST003651,TXN00044790,3718.81,payment,2025-04-28,atm
CUST000744,TXN00044791,10702.17,payment,2023-07-28,mobile
CUST004103,TXN00044792,37320.7,withdrawal,2023-11-11,branch
CUST004099,TXN00044793,632.15,transfer,2024-07-22,atm
CUST003330,TXN00044794,7948.35,withdrawal,2024-08-26,mobile
CUST003290,TXN00044795,23570.6,deposit,2025-12-08,atm
CUST000318,TXN00044796,25612.36,payment,2025-08-04,net_banking
CUST002704,TXN00044797,25061.67,payment,2024-01-06,mobile
CUST002859,TXN00044798,16297.14,payment,2023-09-10,branch
CUST000181,TXN00044799,4258.51,transfer,2024-03-11,branch
CUST000529,TXN00044800,701.32,atm,2024-07-15,net_banking
CUST000830,TXN00044801,641.98,deposit,2023-05-04,atm
CUST003407,TXN00044802,14461.57,withdrawal,2024-10-14,branch
CUST000090,TXN00044803,5224.64,withdrawal,2025-12-28,atm
CUST002912,TXN00044804,8976.31,atm,2025-04-27,net_banking
CUST004267,TXN00044805,19525.55,withdrawal,2024-06-10,atm
CUST004341,TXN00044806,83730.23,deposit,2024-02-10,branch
CUST003219,TXN00044807,77725.09,deposit,2025-12-26,net_banking
CUST001544,TXN00044808,52989.54,deposit,2023-09-03,atm
CUST000172,TXN00044809,12821.86,withdrawal,2025-10-24,atm
CUST000232,TXN00044810,20402.6,transfer,2025-07-01,atm
CUST004647,TXN00044811,2766.43,transfer,2025-10-05,mobile
CUST004152,TXN00044812,37488.69,transfer,2023-05-24,branch
CUST002106,TXN00044813,842.7,transfer,2023-07-28,mobile
CUST000698,TXN00044814,11765.27,withdrawal,2025-04-29,mobile
CUST003781,TXN00044815,122059.2,deposit,2025-06-30,net_banking
CUST003386,TXN00044816,36885.29,withdrawal,2025-04-08,atm
CUST000936,TXN00044817,1143.32,withdrawal,2024-06-22,branch
CUST001752,TXN00044818,14307.9,deposit,2025-08-27,net_banking
CUST001271,TXN00044819,13363.51,transfer,2025-04-08,branch
CUST004553,TXN00044820,7671.05,transfer,2025-01-17,net_banking
CUST004426,TXN00044821,54855.75,withdrawal,2024-02-19,mobile
CUST003509,TXN00044822,42011.87,transfer,2023-04-08,mobile
CUST004038,TXN00044823,1665.13,payment,2025-04-30,mobile
