customer_id,age,income,credit_score,loan_amount,interest_rate,loan_term,employment_years,num_existing_loans,savings_balance,debt_to_income_ratio,monthly_payment,payment_to_income_ratio,credit_utilization,loan_to_income_ratio,credit_risk_band,repayment_status
CUST004152,41,38619.14,646,19899.46,10.63,12,5,3,31679.97,0.5153,1755.31,0.5454,0.948,0.5153,medium,0
CUST004153,23,72666.29,655,9173.81,10.48,48,0,0,54399.43,0.1262,234.79,0.0388,0.501,0.1262,medium,0
CUST004154,62,47966.4,557,99761.57,12.29,84,10,0,31217.19,2.0798,1776.57,0.4445,0.818,2.0798,high,1
CUST004155,37,31743.7,667,31411.26,10.45,72,10,4,16683.08,0.9895,589.07,0.2227,0.132,0.9895,medium,0
CUST004156,42,43049.41,656,34651.5,11.31,84,19,4,37875.66,0.8049,598.98,0.167,0.904,0.8049,medium,0
CUST004157,61,97421.01,741,65323.58,7.27,24,12,0,96632.78,0.6705,2932.71,0.3612,0.568,0.6705,low,0
CUST004158,22,30608.14,705,29529.58,10.56,36,0,3,13365.14,0.9648,960.62,0.3766,0.244,0.9648,low,0
CUST004159,36,57410.99,790,23565.2,9.0,12,7,4,44152.75,0.4105,2060.81,0.4307,0.46,0.4105,low,0
CUST004160,53,40844.34,722,9256.47,8.53,72,21,0,29647.11,0.2266,164.7,0.0484,0.589,0.2266,low,0
CUST004161,40,44064.8,669,15487.44,10.48,48,5,1,22008.19,0.3515,396.38,0.1079,0.629,0.3515,medium,0
CUST004162,33,78879.49,595,24796.96,11.61,36,1,4,86606.75,0.3144,819.0,0.1246,0.345,0.3144,medium,0
CUST004163,36,55933.61,788,26733.32,8.19,36,12,2,61543.76,0.4779,840.07,0.1802,0.68,0.4779,low,0
CUST004164,31,74702.52,736,28971.69,7.6,48,4,1,83549.31,0.3878,701.86,0.1127,0.614,0.3878,low,0
CUST004165,40,30023.0,565,28678.51,11.02,84,12,3,10354.07,0.9552,491.35,0.1964,0.128,0.9552,high,0
CUST004166,65,38398.99,753,42087.83,9.57,48,36,4,34410.96,1.0961,1058.79,0.3309,0.835,1.0961,low,0
CUST004167,45,45112.97,587,36550.18,11.86,48,8,4,6166.17,0.8102,960.0,0.2554,0.739,0.8102,medium,0
CUST004168,49,31005.59,619,14948.27,10.99,24,13,2,35410.25,0.4821,696.64,0.2696,0.528,0.4821,medium,0
CUST004169,50,46058.82,773,26821.94,8.15,36,6,3,27341.25,0.5823,842.36,0.2195,0.162,0.5823,low,0
CUST004170,29,40156.98,557,37469.21,12.15,36,5,4,26092.7,0.9331,1247.2,0.3727,0.225,0.9331,high,0
CUST004171,50,34503.56,689,21752.17,9.86,36,14,0,13340.26,0.6304,700.45,0.2436,0.51,0.6304,medium,0
CUST004172,26,71480.48,667,25968.62,11.07,84,3,2,35954.62,0.3633,445.6,0.0748,0.593,0.3633,medium,0
CUST004173,59,60997.38,848,45847.14,5.46,12,14,1,35992.5,0.7516,3934.53,0.774,0.277,0.7516,low,0
CUST004174,31,47104.66,680,19635.3,9.49,48,2,0,10713.68,0.4168,493.21,0.1256,0.312,0.4168,medium,0
CUST004175,51,31968.36,635,16927.77,11.28,84,18,2,30556.07,0.5295,292.34,0.1097,0.198,0.5295,medium,0
CUST004176,33,65776.36,594,59869.73,11.14,48,6,0,3811.3,0.9102,1551.44,0.283,0.559,0.9102,medium,1
CUST004177,43,68762.99,681,26908.33,11.13,84,17,1,35643.57,0.3913,462.58,0.0807,0.615,0.3913,medium,0
CUST004178,34,38147.8,701,51681.52,10.69,36,1,1,37960.36,1.3548,1684.41,0.5299,0.445,1.3548,low,0
CUST004179,54,35724.06,557,41024.76,11.83,72,17,4,38350.81,1.1484,798.42,0.2682,0.612,1.1484,high,0
CUST004180,50,56724.68,590,17326.03,12.65,12,23,3,55105.66,0.3054,1544.67,0.3268,0.462,0.3054,medium,0
CUST004181,46,33303.01,622,22154.38,9.86,36,7,1,35056.79,0.6652,713.4,0.2571,0.127,0.6652,medium,0
CUST004182,59,43479.89,627,17070.41,9.7,84,31,2,46762.52,0.3926,280.75,0.0775,0.341,0.3926,medium,0
CUST004183,64,44225.07,693,22252.78,10.32,84,24,1,27830.57,0.5032,373.11,0.1012,0.697,0.5032,medium,0
CUST004184,44,82569.87,720,10357.77,10.28,72,15,2,83173.99,0.1254,193.35,0.0281,0.728,0.1254,low,0
CUST004185,54,62048.86,728,20726.31,8.75,12,9,2,57355.48,0.334,1810.14,0.3501,0.716,0.334,low,0
CUST004186,53,25013.25,680,26779.04,9.92,24,4,2,4381.1,1.0706,1234.73,0.5924,0.724,1.0706,medium,0
CUST004187,48,29592.0,563,25526.38,11.36,36,21,4,7333.75,0.8626,840.06,0.3407,0.638,0.8626,high,0
CUST004188,58,44139.72,646,25589.91,11.69,84,33,1,8433.95,0.5797,447.5,0.1217,0.579,0.5797,medium,0
CUST004189,29,29844.34,645,37048.94,9.73,24,0,2,26147.55,1.2414,1705.01,0.6856,0.906,1.2414,medium,0
CUST004190,48,41877.9,546,20259.61,12.44,84,15,0,19594.06,0.4838,362.42,0.1039,0.803,0.4838,high,0
CUST004191,51,30285.63,701,32575.07,9.93,48,12,0,11847.92,1.0756,825.09,0.3269,0.455,1.0756,low,0
CUST004192,27,23238.17,740,13803.65,9.88,48,5,2,11065.33,0.594,349.3,0.1804,0.655,0.594,low,0
CUST004193,64,98877.01,676,12735.69,11.32,84,25,2,97777.97,0.1288,220.21,0.0267,0.712,0.1288,medium,0
CUST004194,52,29322.38,707,21273.56,10.78,12,17,2,5705.57,0.7255,1878.01,0.7686,0.525,0.7255,low,0
CUST004195,63,46934.38,809,17684.67,6.24,48,19,2,49869.34,0.3768,417.27,0.1067,0.888,0.3768,low,0
CUST004196,40,50361.55,793,31644.13,7.86,60,16,3,33168.25,0.6283,639.51,0.1524,0.604,0.6283,low,0
CUST004197,51,23790.19,720,13389.13,8.68,72,8,1,5747.78,0.5628,239.23,0.1207,0.466,0.5628,low,0
CUST004198,24,92324.37,614,159804.38,10.96,60,0,4,92407.44,1.7309,3471.35,0.4512,0.497,1.7309,medium,0
CUST004199,49,94875.35,616,27228.19,12.04,36,1,0,46193.77,0.287,904.89,0.1145,0.507,0.287,medium,0
CUST004200,49,68812.45,742,35080.54,7.77,12,7,1,66756.02,0.5098,3047.87,0.5315,0.175,0.5098,low,0
CUST004201,56,86117.81,670,21589.65,10.69,60,15,1,85593.95,0.2507,466.08,0.0649,0.862,0.2507,medium,0
CUST004202,54,41936.47,748,33493.57,7.83,12,25,2,14230.33,0.7987,2910.92,0.833,0.552,0.7987,low,0
CUST004203,45,55886.47,743,7858.64,7.54,36,11,1,39396.62,0.1406,244.6,0.0525,0.189,0.1406,low,0
CUST004204,60,56360.9,697,73224.46,9.43,36,22,3,48675.42,1.2992,2343.2,0.4989,0.545,1.2992,medium,0
CUST004205,58,24640.22,804,28148.39,8.56,24,32,3,21424.97,1.1424,1280.28,0.6235,0.176,1.1424,low,0
CUST004206,47,61086.45,814,37663.88,8.59,60,13,1,49211.71,0.6166,774.37,0.1521,0.273,0.6166,low,0
CUST004207,58,58698.28,699,20128.93,9.09,72,34,3,47776.8,0.3429,363.73,0.0744,0.158,0.3429,medium,0
CUST004208,42,48396.36,622,26193.32,12.39,48,1,0,35813.63,0.5412,694.8,0.1723,0.737,0.5412,medium,0
CUST004209,49,17134.19,714,25008.16,8.11,84,13,4,6896.45,1.4595,391.15,0.2739,0.5,1.4595,low,0
CUST004210,34,42138.13,697,11382.83,9.24,72,8,2,8764.58,0.2701,206.54,0.0588,0.546,0.2701,medium,0
CUST004211,59,116794.53,671,24649.04,9.95,48,30,4,103470.46,0.211,624.57,0.0642,0.615,0.211,medium,0
CUST004212,22,31747.58,681,61831.98,8.77,84,1,0,23738.46,1.9476,987.62,0.3733,0.149,1.9476,medium,0
CUST004213,65,78132.57,748,37340.71,9.63,84,0,1,52429.33,0.4779,612.78,0.0941,0.661,0.4779,low,0
CUST004214,29,41716.66,563,23846.12,13.07,84,5,0,29533.35,0.5716,434.72,0.125,0.639,0.5716,high,0
CUST004215,46,44084.25,763,32390.95,7.25,36,23,2,23348.49,0.7348,1003.85,0.2733,0.255,0.7348,low,0
CUST004216,49,101269.46,775,20457.45,7.72,72,25,1,75128.72,0.202,355.89,0.0422,0.938,0.202,low,0
CUST004217,40,21855.15,790,60817.4,6.77,24,12,1,9211.67,2.7827,2716.61,1.4916,0.673,2.7827,low,0
CUST004218,37,26508.08,800,33835.65,6.16,48,10,2,30114.76,1.2764,797.12,0.3608,0.606,1.2764,low,0
CUST004219,65,52696.72,809,60283.34,6.64,24,3,1,56215.14,1.144,2689.21,0.6124,0.55,1.144,low,0
CUST004220,25,65716.08,717,38942.31,9.12,36,0,4,19334.46,0.5926,1240.53,0.2265,0.837,0.5926,low,0
CUST004221,59,40944.56,675,15656.0,10.42,60,29,0,8625.83,0.3824,335.89,0.0984,0.329,0.3824,medium,0
CUST004222,27,42198.17,650,18376.29,9.07,60,0,3,25607.91,0.4355,382.09,0.1087,0.669,0.4355,medium,0
CUST004223,37,52132.09,654,36364.23,11.74,24,15,3,40352.31,0.6975,1707.38,0.393,0.288,0.6975,medium,0
CUST004224,50,23622.52,670,29112.73,9.79,48,4,3,10878.48,1.2324,735.44,0.3736,0.905,1.2324,medium,0
CUST004225,28,42625.88,666,10392.63,9.54,12,1,3,22047.37,0.2438,911.46,0.2566,0.19,0.2438,medium,0
CUST004226,35,57550.3,731,36174.96,9.78,60,11,1,43064.83,0.6286,764.7,0.1595,0.252,0.6286,low,0
CUST004227,26,78231.46,696,35853.94,9.12,72,0,1,83504.85,0.4583,648.42,0.0995,0.806,0.4583,medium,0
CUST004228,25,52587.87,735,10442.74,8.61,48,2,4,13571.66,0.1986,257.94,0.0589,0.345,0.1986,low,0
CUST004229,58,32790.32,806,6147.12,6.09,24,2,1,18605.57,0.1875,272.69,0.0998,0.195,0.1875,low,0
CUST004230,50,46024.08,773,25439.12,7.58,24,18,2,18976.51,0.5527,1145.68,0.2987,0.668,0.5527,low,0
CUST004231,33,40853.39,690,21766.51,8.45,72,1,3,46224.56,0.5328,386.44,0.1135,0.259,0.5328,medium,0
CUST004232,47,49706.07,625,52323.7,12.07,72,21,2,36670.45,1.0527,1024.84,0.2474,0.139,1.0527,medium,0
CUST004233,34,93010.64,669,11708.92,9.8,24,6,2,35680.43,0.1259,539.23,0.0696,0.279,0.1259,medium,0
CUST004234,48,38726.16,665,36436.39,10.46,36,4,1,32666.32,0.9409,1183.58,0.3668,0.933,0.9409,medium,0
CUST004235,51,31144.53,618,36548.87,11.53,24,29,3,15811.13,1.1735,1712.47,0.6598,0.525,1.1735,medium,0
CUST004236,25,74795.2,630,12089.22,11.94,60,3,4,31230.65,0.1616,268.55,0.0431,0.51,0.1616,medium,0
CUST004237,34,214883.91,742,22920.75,8.78,36,3,0,14269.25,0.1067,726.53,0.0406,0.6,0.1067,low,0
CUST004238,35,72479.86,670,45265.21,10.5,24,5,4,64544.54,0.6245,2099.22,0.3476,0.461,0.6245,medium,0
CUST004239,43,52666.08,687,25130.84,9.11,36,17,3,9937.29,0.4772,800.44,0.1824,0.241,0.4772,medium,0
CUST004240,63,25557.3,835,15291.92,5.38,36,17,3,20021.1,0.5983,460.93,0.2164,0.287,0.5983,low,0
CUST004241,44,26582.0,662,15110.07,10.71,84,21,3,27486.35,0.5684,256.42,0.1158,0.549,0.5684,medium,0
CUST004242,43,47893.22,735,48882.84,8.19,48,6,2,9063.82,1.0207,1197.74,0.3001,0.366,1.0207,low,0
CUST004243,26,70730.26,655,27715.72,11.35,60,2,0,67600.39,0.3919,607.46,0.1031,0.817,0.3919,medium,0
CUST004244,46,58897.01,539,37886.53,12.3,84,18,2,64791.83,0.6433,674.89,0.1375,0.447,0.6433,high,1
CUST004245,62,25443.49,843,21105.54,7.9,24,14,3,23040.32,0.8295,953.58,0.4497,0.23,0.8295,low,0
CUST004246,39,45107.61,618,18435.22,11.19,72,4,0,2706.93,0.4087,352.69,0.0938,0.236,0.4087,medium,0
CUST004247,27,136399.33,755,10619.83,9.1,36,2,3,150786.79,0.0779,338.2,0.0298,0.639,0.0779,low,0
CUST004248,63,96461.17,775,22726.17,6.89,48,25,3,9823.12,0.2356,543.05,0.0676,0.16,0.2356,low,0
CUST004249,35,56275.45,678,87864.22,8.61,60,13,3,5806.18,1.5613,1807.33,0.3854,0.166,1.5613,medium,0
CUST004250,59,34257.8,691,20808.42,9.86,12,1,4,32409.17,0.6074,1828.04,0.6403,0.407,0.6074,medium,0
CUST004251,64,25722.77,850,13240.82,5.57,24,10,4,20157.79,0.5148,584.28,0.2726,0.128,0.5148,low,0
CUST004252,41,54125.36,540,21174.6,12.9,24,17,2,4298.3,0.3912,1005.68,0.223,0.784,0.3912,high,0
CUST004253,43,59271.62,614,38256.97,10.31,12,17,3,39668.81,0.6455,3368.91,0.6821,0.281,0.6455,medium,0
CUST004254,53,43431.12,772,60904.15,7.77,72,1,0,49664.21,1.4023,1061.02,0.2932,0.473,1.4023,low,0
CUST004255,49,37645.36,686,30033.62,11.22,48,19,2,31660.05,0.7978,779.45,0.2485,0.289,0.7978,medium,0
CUST004256,65,64777.08,681,30155.62,11.28,72,19,1,41829.58,0.4655,578.32,0.1071,0.53,0.4655,medium,0
CUST004257,23,43935.02,689,58616.07,9.81,36,0,2,41966.69,1.3342,1886.15,0.5152,0.463,1.3342,medium,0
CUST004258,46,65561.08,736,41516.33,8.42,84,4,1,64136.64,0.6332,655.8,0.12,0.761,0.6332,low,0
CUST004259,32,45742.63,705,14029.19,9.36,72,4,3,50778.15,0.3067,255.4,0.067,0.797,0.3067,low,0
CUST004260,25,86765.42,457,25532.59,15.04,36,3,1,23539.68,0.2943,885.6,0.1225,0.671,0.2943,high,0
CUST004261,49,81912.2,570,34196.14,11.85,12,1,2,13527.77,0.4175,3035.89,0.4448,0.913,0.4175,high,0
CUST004262,27,36085.81,650,47456.3,10.64,48,4,3,8809.53,1.3151,1218.25,0.4051,0.792,1.3151,medium,0
CUST004263,55,53590.42,517,14975.11,13.75,48,10,2,62574.47,0.2794,407.34,0.0912,0.613,0.2794,high,0
CUST004264,37,76031.35,715,76793.97,9.74,84,11,0,49280.68,1.01,1264.58,0.1996,0.463,1.01,low,0
CUST004265,27,104526.03,652,120806.18,9.65,36,2,0,107411.84,1.1558,3878.25,0.4452,0.929,1.1558,medium,0
CUST004266,28,49563.79,602,18394.67,11.59,60,0,0,24994.94,0.3711,405.38,0.0981,0.73,0.3711,medium,0
CUST004267,26,17755.91,808,70042.48,8.25,72,1,3,20603.77,3.9447,1236.64,0.8358,0.612,3.9447,low,0
CUST004268,61,31039.68,661,28491.6,10.43,12,5,1,7261.25,0.9179,2510.57,0.9706,0.78,0.9179,medium,0
CUST004269,54,31819.71,539,23713.16,13.51,24,1,0,24541.28,0.7452,1133.06,0.4273,0.304,0.7452,high,1
CUST004270,26,42425.9,648,30749.52,11.82,24,3,1,35244.16,0.7248,1444.9,0.4087,0.347,0.7248,medium,0
CUST004271,27,93272.8,655,29800.06,9.4,12,1,1,17770.54,0.3195,2611.59,0.336,0.606,0.3195,medium,0
CUST004272,29,67988.36,724,18607.98,8.07,36,0,1,11036.94,0.2737,583.71,0.103,0.757,0.2737,low,0
CUST004273,58,51193.59,723,13670.41,9.63,12,0,0,43197.19,0.267,1199.5,0.2812,0.658,0.267,low,0
CUST004274,27,86559.95,794,17436.69,8.97,48,2,1,86036.53,0.2014,433.66,0.0601,0.248,0.2014,low,0
CUST004275,37,53484.73,731,19392.3,8.15,24,15,0,25599.17,0.3626,878.39,0.1971,0.162,0.3626,low,0
CUST004276,49,60884.03,693,11150.61,10.0,12,14,0,65912.79,0.1831,980.32,0.1932,0.686,0.1831,medium,0
CUST004277,31,60271.98,591,47264.83,11.78,24,0,2,6703.03,0.7842,2220.07,0.442,0.63,0.7842,medium,0
CUST004278,55,36241.31,667,61289.72,8.69,84,12,2,27948.01,1.6912,976.48,0.3233,0.583,1.6912,medium,0
CUST004279,32,61289.99,593,14633.23,10.48,72,10,0,4827.09,0.2388,274.65,0.0538,0.832,0.2388,medium,0
CUST004280,38,37433.22,711,33355.56,9.87,60,7,1,31283.96,0.8911,706.58,0.2265,0.741,0.8911,low,0
CUST004281,32,33543.69,586,31855.01,11.36,72,0,1,5081.75,0.9497,612.22,0.219,0.195,0.9497,medium,0
CUST004282,40,45168.85,850,27500.58,5.5,72,6,1,48516.67,0.6088,449.3,0.1194,0.52,0.6088,low,0
CUST004283,27,110903.28,586,10467.94,11.48,60,0,0,107984.91,0.0944,230.11,0.0249,0.939,0.0944,medium,0
CUST004284,56,29612.79,775,77161.89,7.73,24,0,1,12373.33,2.6057,3480.33,1.4103,0.383,2.6057,low,0
CUST004285,32,34476.02,643,13341.19,10.44,24,0,1,8508.13,0.387,618.34,0.2152,0.623,0.387,medium,0
CUST004286,43,21693.37,737,30755.13,7.89,84,0,2,24670.51,1.4177,477.67,0.2642,0.11,1.4177,low,0
CUST004287,55,49252.71,567,71967.8,11.5,12,3,2,4018.48,1.4612,6377.43,1.5538,0.374,1.4612,high,0
CUST004288,54,39084.82,722,11240.33,8.52,60,18,3,43714.41,0.2876,230.72,0.0708,0.48,0.2876,low,0
CUST004289,38,44993.07,703,32736.47,9.25,60,15,0,40219.85,0.7276,683.53,0.1823,0.575,0.7276,low,0
CUST004290,63,52553.76,719,13652.63,8.97,36,18,0,23160.65,0.2598,433.96,0.0991,0.533,0.2598,low,0
CUST004291,22,53573.92,689,30915.21,8.47,24,1,1,30684.29,0.5771,1404.85,0.3147,0.606,0.5771,medium,0
CUST004292,30,50642.95,578,12201.57,12.09,60,0,0,51846.4,0.2409,271.97,0.0644,0.565,0.2409,high,0
CUST004293,28,18098.41,745,44205.06,7.37,24,0,1,6225.16,2.4425,1986.6,1.3172,0.463,2.4425,low,0
CUST004294,23,71653.53,704,7481.05,8.14,60,0,2,6011.07,0.1044,152.19,0.0255,0.357,0.1044,low,0
CUST004295,65,30883.59,693,29182.1,9.55,72,17,3,30027.12,0.9449,534.02,0.2075,0.711,0.9449,medium,0
CUST004296,39,44345.36,709,27091.93,9.44,84,14,4,24433.17,0.6109,441.96,0.1196,0.534,0.6109,low,0
CUST004297,64,51758.64,628,48494.54,9.71,84,16,0,29243.92,0.9369,797.82,0.185,0.661,0.9369,medium,0
CUST004298,56,40382.54,573,16939.45,12.59,24,34,4,7613.76,0.4195,802.07,0.2383,0.153,0.4195,high,0
CUST004299,39,41906.25,759,26229.48,9.28,36,13,3,40443.2,0.6259,837.51,0.2398,0.442,0.6259,low,0
CUST004300,59,45081.77,580,43100.49,12.98,24,17,4,22945.35,0.9561,2048.67,0.5453,0.125,0.9561,medium,0
CUST004301,28,36556.76,671,65389.03,9.93,36,2,0,41008.79,1.7887,2107.77,0.6919,0.511,1.7887,medium,0
CUST004302,24,61632.43,549,9304.88,11.41,24,2,1,42426.94,0.151,435.45,0.0848,0.314,0.151,high,0
CUST004303,41,47622.48,582,39700.86,11.72,84,5,3,27598.0,0.8337,694.9,0.1751,0.216,0.8337,medium,0
CUST004304,25,49962.02,693,17605.28,9.99,36,1,4,17883.35,0.3524,567.99,0.1364,0.579,0.3524,medium,0
CUST004305,54,107325.62,850,22762.03,6.5,48,10,4,80369.35,0.2121,539.8,0.0604,0.907,0.2121,low,0
CUST004306,52,57461.34,687,23021.59,10.94,72,0,1,49131.28,0.4006,437.49,0.0914,0.317,0.4006,medium,0
CUST004307,58,33710.62,593,13611.11,11.65,72,27,1,29360.18,0.4038,263.63,0.0938,0.78,0.4038,medium,0
CUST004308,56,58827.11,638,5727.44,10.1,24,29,1,42553.57,0.0974,264.56,0.054,0.298,0.0974,medium,0
CUST004309,65,59885.29,676,60355.29,9.52,72,15,4,8327.46,1.0078,1103.58,0.2211,0.723,1.0078,medium,0
CUST004310,32,57983.0,561,7059.96,13.15,24,7,1,25136.43,0.1218,336.14,0.0696,0.934,0.1218,high,0
CUST004311,41,35462.73,629,47377.16,12.1,48,5,0,36523.58,1.336,1249.95,0.423,0.449,1.336,medium,0
CUST004312,25,48825.5,770,12150.19,6.95,72,1,0,23463.53,0.2488,206.86,0.0508,0.686,0.2488,low,0
CUST004313,43,75687.55,737,8014.92,7.79,84,13,1,38700.88,0.1059,124.09,0.0197,0.78,0.1059,low,0
CUST004314,35,88892.05,687,34037.79,8.84,48,0,2,32652.6,0.3829,844.45,0.114,0.409,0.3829,medium,0
CUST004315,63,33216.32,782,13206.82,9.19,24,17,2,37339.05,0.3976,604.5,0.2184,0.171,0.3976,low,0
CUST004316,58,71285.01,745,14995.41,7.89,60,21,3,56156.67,0.2104,303.26,0.0511,0.242,0.2104,low,0
CUST004317,56,119672.98,698,39828.4,10.2,24,19,3,38688.19,0.3328,1841.56,0.1847,0.193,0.3328,medium,0
CUST004318,29,24656.5,849,12903.65,5.39,48,4,3,19427.68,0.5233,299.45,0.1457,0.248,0.5233,low,0
CUST004319,33,77745.73,600,18557.08,11.76,60,7,1,26524.04,0.2387,410.54,0.0634,0.719,0.2387,medium,0
CUST004320,61,69908.28,762,12546.91,8.61,48,23,4,68774.33,0.1795,309.91,0.0532,0.406,0.1795,low,0
CUST004321,42,80074.48,763,15324.8,9.17,36,11,0,77390.23,0.1914,488.54,0.0732,0.287,0.1914,low,0
CUST004322,33,100648.69,563,18492.79,13.49,24,0,2,115900.97,0.1837,883.44,0.1053,0.791,0.1837,high,0
CUST004323,34,60812.53,611,31517.29,12.77,12,11,4,9459.91,0.5183,2811.64,0.5548,0.313,0.5183,medium,0
CUST004324,37,54637.96,665,44331.04,10.93,60,12,1,22118.5,0.8114,962.32,0.2114,0.733,0.8114,medium,0
CUST004325,39,44233.5,698,53523.88,9.94,12,13,3,39670.31,1.21,4704.11,1.2762,0.602,1.21,medium,0
CUST004326,60,69969.09,742,13500.64,9.04,24,28,2,52351.31,0.193,617.02,0.1058,0.849,0.193,low,0
CUST004327,26,62078.6,609,12470.87,11.38,48,4,0,30643.31,0.2009,324.62,0.0628,0.108,0.2009,medium,0
CUST004328,50,47464.25,607,43233.49,10.11,60,0,0,8239.95,0.9109,920.93,0.2328,0.24,0.9109,medium,0
CUST004329,34,70724.05,527,16366.94,11.7,12,0,2,65474.26,0.2314,1451.89,0.2463,0.259,0.2314,high,0
CUST004330,61,25415.03,642,35351.83,10.78,84,32,1,19943.24,1.391,601.23,0.2839,0.196,1.391,medium,0
CUST004331,27,43957.14,632,58694.77,10.15,72,4,4,17128.35,1.3353,1091.81,0.2981,0.416,1.3353,medium,0
CUST004332,46,17375.46,778,19407.74,8.29,84,20,3,10964.67,1.117,305.3,0.2108,0.322,1.117,low,0
CUST004333,26,47327.7,637,67896.03,10.12,36,2,1,16375.22,1.4346,2194.64,0.5565,0.112,1.4346,medium,0
CUST004334,32,28171.32,680,36918.32,9.14,84,8,3,3602.81,1.3105,596.61,0.2541,0.933,1.3105,medium,0
CUST004335,42,23743.14,606,24614.55,12.1,72,19,2,13664.2,1.0367,482.5,0.2439,0.375,1.0367,medium,0
CUST004336,53,32892.53,614,21809.1,11.83,60,10,4,10330.4,0.663,483.26,0.1763,0.389,0.663,medium,0
CUST004337,64,65664.36,652,51382.64,11.42,72,34,1,32730.11,0.7825,989.11,0.1808,0.469,0.7825,medium,0
CUST004338,28,31288.6,579,85460.3,10.54,60,1,4,11372.89,2.7314,1838.57,0.7051,0.672,2.7314,high,1
CUST004339,39,36458.1,575,9459.43,12.95,24,1,1,16119.95,0.2595,449.5,0.148,0.787,0.2595,high,0
CUST004340,55,79522.6,652,23104.3,10.03,60,26,4,61839.46,0.2905,491.24,0.0741,0.426,0.2905,medium,0
CUST004341,48,45631.76,761,24155.86,7.41,36,21,3,49888.38,0.5294,750.4,0.1973,0.434,0.5294,low,0
CUST004342,27,140761.77,690,50872.15,10.59,12,0,0,88042.27,0.3614,4486.44,0.3825,0.21,0.3614,medium,0
CUST004343,41,70428.83,677,18917.02,10.98,36,3,4,5411.77,0.2686,619.14,0.1055,0.767,0.2686,medium,0
CUST004344,40,56918.96,720,19081.0,7.78,36,7,2,29374.26,0.3352,595.99,0.1257,0.304,0.3352,low,0
CUST004345,37,52830.95,778,93150.21,7.85,48,10,0,52640.78,1.7632,2267.52,0.515,0.714,1.7632,low,0
CUST004346,45,72003.23,829,18441.81,7.74,36,14,1,43829.58,0.2561,575.69,0.0959,0.831,0.2561,low,0
CUST004347,44,67228.13,787,15712.31,8.44,72,4,2,9240.9,0.2337,278.88,0.0498,0.245,0.2337,low,0
CUST004348,57,39398.56,819,14987.03,8.11,48,29,4,40287.29,0.3804,366.65,0.1117,0.144,0.3804,low,0
CUST004349,32,26808.96,802,55163.56,8.52,84,7,4,24509.84,2.0577,874.15,0.3913,0.872,2.0577,low,0
CUST004350,49,59543.01,676,20679.23,9.46,24,6,4,30189.48,0.3473,949.1,0.1913,0.317,0.3473,medium,0
CUST004351,58,55652.21,806,31043.34,7.73,24,3,1,45328.14,0.5578,1400.19,0.3019,0.389,0.5578,low,0
CUST004352,57,129979.45,608,26587.37,10.63,12,21,4,113299.64,0.2046,2345.25,0.2165,0.9,0.2046,medium,0
CUST004353,42,41445.04,593,24542.21,11.55,36,7,4,18311.04,0.5922,809.89,0.2345,0.701,0.5922,medium,0
CUST004354,52,59148.01,721,98940.24,8.71,24,10,1,44791.67,1.6728,4506.91,0.9144,0.455,1.6728,low,0
CUST004355,32,60416.07,772,27991.51,6.63,12,8,2,12799.02,0.4633,2417.24,0.4801,0.438,0.4633,low,0
CUST004356,48,104310.26,850,36999.18,5.23,60,19,3,68262.05,0.3547,702.13,0.0808,0.261,0.3547,low,0
CUST004357,46,31360.47,636,31861.72,11.99,60,6,1,26508.22,1.016,708.59,0.2711,0.135,1.016,medium,0
CUST004358,26,60199.79,735,35458.51,8.74,84,3,0,71712.42,0.589,565.83,0.1128,0.272,0.589,low,0
CUST004359,36,49175.13,629,34224.02,9.6,84,5,2,18370.7,0.696,561.11,0.1369,0.55,0.696,medium,0
CUST004360,49,112954.95,761,37079.61,6.94,24,21,0,87543.51,0.3283,1659.14,0.1763,0.88,0.3283,low,0
CUST004361,57,77909.65,650,19831.78,10.62,72,10,0,6710.15,0.2545,373.63,0.0575,0.304,0.2545,medium,0
CUST004362,48,35013.77,669,20885.21,10.12,48,25,3,20068.4,0.5965,530.91,0.182,0.825,0.5965,medium,0
CUST004363,46,84433.85,641,16620.08,10.11,36,9,2,64178.34,0.1968,537.14,0.0763,0.149,0.1968,medium,0
CUST004364,29,117496.02,643,29499.16,10.98,84,4,1,54278.75,0.2511,504.79,0.0516,0.728,0.2511,medium,0
CUST004365,30,60059.76,589,56460.14,11.37,24,5,2,17191.33,0.9401,2641.19,0.5277,0.799,0.9401,medium,0
CUST004366,30,65297.14,804,17898.4,6.5,24,3,0,18716.85,0.2741,797.31,0.1465,0.677,0.2741,low,0
CUST004367,63,51256.96,683,31518.6,9.9,36,1,3,3909.05,0.6149,1015.54,0.2378,0.42,0.6149,medium,0
CUST004368,49,25474.25,688,11431.43,8.28,48,9,0,10643.15,0.4487,280.58,0.1322,0.949,0.4487,medium,0
CUST004369,54,57598.42,509,8857.75,13.25,24,6,3,66414.51,0.1538,422.15,0.088,0.578,0.1538,high,0
CUST004370,64,70851.89,636,14872.74,9.69,72,37,3,23851.26,0.2099,273.21,0.0463,0.248,0.2099,medium,0
CUST004371,42,86845.03,706,45399.4,10.36,24,11,1,70926.4,0.5228,2102.5,0.2905,0.234,0.5228,low,0
CUST004372,45,45487.42,850,18718.95,6.52,24,14,3,42470.33,0.4115,834.03,0.22,0.237,0.4115,low,0
CUST004373,55,107476.02,675,9969.58,11.46,60,5,4,88171.34,0.0928,219.06,0.0245,0.803,0.0928,medium,0
